"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SMIM5",21.8098076235405,-1.60022405278811,0.375108898318711,4.95828431146276e-06,1.15725697100709e-05
"LOC100128993",14.2002943850917,1.28409346511103,0.29095943954008,5.0075265486021e-06,1.16849555270755e-05
"CD6",136.348114121369,1.32630488209262,0.30967519707377,5.02789007919904e-06,1.17286425846183e-05
"CBX2",62.6276049538377,-1.11755410460389,0.257132807155781,5.17318630093477e-06,1.20610140311036e-05
"AC007381.3:ENSG00000228590",4.93251915706394,3.27460015268081,0.813274637862483,5.23907359313137e-06,1.22066598892907e-05
"ECSCR",199.313311187219,1.00453108598105,0.229116242154461,5.24883952805122e-06,1.22267555270864e-05
"POM121L4P",2.18033721133493,-2.64630410463798,0.643345725977907,5.26730901736458e-06,1.22657794621007e-05
"S100A1",16.7956309068161,-4.76676171376362,0.541018528818054,5.2769471366817e-06,1.22868884280824e-05
"RXFP1",3.52096582662671,3.88131275467862,0.994113942100116,5.297554444246e-06,1.2333530784654e-05
"ADRB1",25.2050711244444,-1.0675208629342,0.242590006437214,5.30858669186582e-06,1.23573294769915e-05
"NLRP11",2.83576325668134,3.7084153570535,0.886044787699908,5.32547412872603e-06,1.23944931046786e-05
"SNCG",198.594027977842,-1.1171372741261,0.255021936374843,5.36488188984399e-06,1.24807894871406e-05
"AK057897",26.5559768231121,-1.81631611869277,0.428647800624344,5.37326612611855e-06,1.2497581430396e-05
"PCDHB8",46.2639006550884,-1.01274549267361,0.229535533032745,5.40763610368929e-06,1.25707011507996e-05
"TMEM130",4.23135436523659,-1.98122737155456,0.486993317552131,5.40909865840394e-06,1.25727373978496e-05
"IP6K3",60.5785212630139,-1.84670145556699,0.435465909331128,5.41503807750403e-06,1.25851779565326e-05
"SLC35E4",174.248902717058,-1.05142339773413,0.239410684926111,5.46196162397159e-06,1.26873548809562e-05
"RP11-403N16.3:ENSG00000260564",5.24138145681616,3.05204062939087,0.745662398978422,5.47614003587401e-06,1.27161548633681e-05
"REXO1L1",20.3759953184019,-2.6345532496744,0.652504164899462,5.53826303612324e-06,1.28520562638837e-05
"MUC3A",16.3848932780324,-1.92831177163761,0.457283554216471,5.54454854119093e-06,1.28652494190046e-05
"AK056686",73.3448299894377,1.82946837021045,0.449463190830661,5.56830113794643e-06,1.29189649588229e-05
"G0S2",1134.71598432526,-1.93919160391905,0.460710756225806,5.59215222256287e-06,1.29700896641262e-05
"FBN2",211.26272079088,1.36449130418191,0.321612940261794,5.63195737161983e-06,1.30553474308812e-05
"CCL19",145.028081211937,1.96203230248789,0.488135553270631,5.64640803889818e-06,1.30874298148269e-05
"PCDHA10",24.7750087687208,-1.39437404449444,0.323668423234734,5.64851275138154e-06,1.30908924957137e-05
"TUSC5",402.865980838384,-2.801489530028,0.679129901490995,5.6610452900921e-06,1.31171009408156e-05
"C1QTNF4",35.6385431963758,-1.59720537779353,0.375001146465998,5.68027463540432e-06,1.31559678258721e-05
"TC2N",614.689406506048,1.11080146246317,0.255418890272989,5.69633174691623e-06,1.31917318564728e-05
"KANK4",45.088739393575,-1.49329948946241,0.347741565552436,5.77833067039052e-06,1.3364299261733e-05
"CHRM3",27.8088196903381,-1.31205958765892,0.304854463034668,5.85489866785169e-06,1.35355455881852e-05
"RP11-2C24.4:ENSG00000260899",12.3373363622363,-1.98752022549591,0.474976539433187,5.87560954695492e-06,1.35819606794526e-05
"RTP1",1.46434545190687,-3.2852817929042,0.872594300756479,5.87729573402798e-06,1.35843933427609e-05
"AX747756",130.563750390705,1.02004486270241,0.233771740450078,5.90398031420289e-06,1.36431277708152e-05
"AX747870",2.62245482635015,-6.54742967798495,1.42112292133738,5.9197842303092e-06,1.36781732867849e-05
"AK027145",30.2938342905736,1.70741310660178,0.412304774285124,5.94120047182369e-06,1.37246981798445e-05
"FAM182A:ENSG00000125804",11.8675075667301,-1.94443170219964,0.465714217718137,5.94284340303537e-06,1.37270139731929e-05
"SNORA64",57.0438195389259,-1.87332545134011,0.445118980771952,5.95772634223975e-06,1.37569434058635e-05
"EN1",15.5319125232018,-1.852127832859,0.440909173393412,5.98565463299266e-06,1.38169666934767e-05
"OSM",38.4521158936534,1.62933274241901,0.395077595507192,6.00118248181358e-06,1.38513185583363e-05
"LOC100133612",8.15512196732224,-1.2156460948604,0.284521567304653,6.00865921590285e-06,1.38655892522013e-05
"TNFSF12-TNFSF13",110.672079791154,1.45758842649583,0.344046232778155,6.03892421602453e-06,1.39294299098207e-05
"HCAR1",37.1187465957113,-1.94317349770693,0.462214533620754,6.04666513285561e-06,1.39442838167091e-05
"FAM83D",55.423757590788,1.36452511700545,0.332457332501011,6.07298978762163e-06,1.40004722080343e-05
"ADM2",19.1950107495423,2.14760248649518,0.544708372786916,6.11771659148538e-06,1.40990343769146e-05
"FBLN7",191.162202285393,-1.09585959619627,0.25125031578755,6.13687420307875e-06,1.41416648526596e-05
"LOC388906",4.68887594355951,-1.48022621434505,0.372353404524454,6.141093560864e-06,1.41483455111252e-05
"STC1",199.993290787606,1.53578586860795,0.371415816470082,6.15324923703992e-06,1.41748270526093e-05
"BC131755",57.0571293791425,-1.09242632652431,0.251346961910566,6.16942389884069e-06,1.4210560174514e-05
"FAM66D",9.23248784400135,-1.431947898425,0.337334672254895,6.20765799562301e-06,1.42909488528666e-05
"TCRBV5S2",2.41972456642473,3.09651497560307,0.745563715579214,6.32172643912837e-06,1.45441780560153e-05
"CDHR4",51.1841462697312,-1.12222156227317,0.258429580084532,6.42410755287682e-06,1.47765504594129e-05
"ALPK2",76.9904793204346,-1.39727782523557,0.416502419475535,6.42941809810242e-06,1.4787178677608e-05
"KIAA1932",79.6899640218936,-8.0615774433735,1.94647059569381,6.51207917172985e-06,1.49692613564657e-05
"ADSSL1",113.410354968021,-2.72540620104647,0.268983262116413,6.52374882413902e-06,1.49944781284473e-05
"MYPN",1236.21050160268,-2.00663260551882,0.481747704118546,6.5461361997835e-06,1.50443209489556e-05
"C1QL3",3.54524864939869,-3.19953155142106,0.799492989482555,6.62656946288898e-06,1.52242751954228e-05
"SLC12A5",4.40555812796227,-2.48563605522396,0.619160550184564,6.68725669396376e-06,1.53587626148441e-05
"MYOM1",362.500644350399,-2.94742341993889,0.267898163997006,6.69377157497333e-06,1.53720782349087e-05
"C1orf106",12.4845946252495,2.22817902180378,0.583232736948417,6.70548872074749e-06,1.53973365922199e-05
"CPNE5",175.592414382084,1.55331098214502,0.375847859290166,6.8346790099087e-06,1.56839052697402e-05
"TCEAL5",4.95891109295533,-1.8989986075213,0.474798235255144,6.97781559851274e-06,1.60020887783997e-05
"TACSTD2",33.3053528553958,1.22052352496041,0.295808835187341,7.00748910549742e-06,1.60649817090733e-05
"LAIR2",12.8739281250051,1.52799894882954,0.359768475821484,7.01605411875905e-06,1.60828971045308e-05
"VCX3B",1.62502473630326,-2.47663225419117,0.617703279536065,7.08767394169922e-06,1.62453337175104e-05
"FLJ26850",2.74979490526025,-1.41411240282459,0.337660461932559,7.10960419186179e-06,1.62886313890084e-05
"CABP1",10.1028420684439,-1.3189850106872,0.310613837424522,7.16458313315235e-06,1.64058237492366e-05
"PDZD2",786.076811768883,-1.24563591869636,0.290554005301591,7.16730166369647e-06,1.64085426787018e-05
"TSPAN18",263.284335848761,-1.01857299663907,0.234719153659389,7.18094647749191e-06,1.64362693135502e-05
"STEAP1B",15.4357367511369,1.42967941937664,0.341949798310698,7.19011808188187e-06,1.6455504628828e-05
"MYH15",48.3129453179835,-1.03931034364485,0.238725126145656,7.27227564816767e-06,1.66328763170609e-05
"FAM107A",204.866053511521,-1.17007929740516,0.272364232993317,7.28775300739121e-06,1.66664970345087e-05
"IL4I1",265.94545600515,1.75740212474034,0.434925633080845,7.38107788455453e-06,1.68781225114325e-05
"LRRC16B",33.3351689611121,-1.02766847684446,0.237136226916336,7.3862069147883e-06,1.68880491577403e-05
"ANKRD7",4.22603837665876,1.67289039248436,0.395871218393138,7.43263579626555e-06,1.69905805270221e-05
"DNAJC5B",16.7105262608472,1.9405098532808,0.498347454789734,7.44062459934467e-06,1.70052150818676e-05
"BC032020",1.78493519044675,-2.71690062216894,0.695320355931043,7.52091909154341e-06,1.71813961723566e-05
"MUC3B",6.04203216913073,-2.35915187096553,0.582622717668563,7.5248121590644e-06,1.71884577432833e-05
"SPIC",2.45471190871169,3.46625483452177,0.876331251000207,7.55625294027802e-06,1.72547591379692e-05
"KCNB2",6.2687683512408,-2.88911627899834,0.71696872950215,7.59524524899804e-06,1.73364101620634e-05
"HCG4",34.326520364404,-1.02188939628358,0.236932488800874,7.69499222287197e-06,1.7545400884342e-05
"LOC388849",5.41259842689678,-1.63662959592829,0.395794413503294,7.72902533491925e-06,1.76173774330878e-05
"EGR1",1499.11591691949,-1.18879140185379,0.277500665850707,7.75347190121555e-06,1.7671221103653e-05
"KCNH8",18.3772349744506,1.86168366391737,0.45810571851349,7.7912994365004e-06,1.77536594538075e-05
"DQ658414",124.558435548537,1.00767163243605,0.230712213047579,7.79394416065861e-06,1.77577979372165e-05
"AK091996",5.06680361426429,2.05869523184075,0.50975519796137,7.81516714562763e-06,1.7802367672679e-05
"ACAN",837.230308192854,3.02428761860303,0.538285136009129,7.82025802431244e-06,1.78101785394845e-05
"HOXD10",177.426348113548,1.89807756772771,0.479893044491952,7.88118775160026e-06,1.79432225493997e-05
"C17orf66",4.24792460487567,2.05465046348089,0.505318880458489,7.88374250625562e-06,1.79471325689407e-05
"AC022182.3:ENSG00000254802",4.48560426152668,2.01950476702318,0.524499158214881,8.00914083433976e-06,1.82248556643385e-05
"TPPP3",3242.22893779658,-1.00228836040866,0.232047874707307,8.08440713339981e-06,1.83922193068844e-05
"PLEK2",58.4789149953663,1.06111089806561,0.251878112039241,8.25718388744511e-06,1.87773180116298e-05
"DQ574806",25.5427664054204,-1.11764695284055,0.2593273881161,8.32296474542526e-06,1.89148662271975e-05
"ZNF695",4.99925752377157,1.53664130146371,0.359938295207723,8.34503050086615e-06,1.89609921260537e-05
"BC016035",21.2057530940325,1.38154597872356,0.326174199161392,8.40237256341503e-06,1.90892570650492e-05
"FOLR3",11.340730702077,2.14702969637639,0.524840059348719,8.42973990943452e-06,1.91453444398548e-05
"NNAT",109.263052904323,-1.62303831576602,0.389319683056317,8.44366583471906e-06,1.91749406479692e-05
"AX748062",28.1754664718472,1.1310380266969,0.268256935554941,8.46192985654026e-06,1.92143810377399e-05
"BTBD18",3.95603124485796,-6.82217032087211,1.53156412219122,8.51407168411596e-06,1.93307307633112e-05
"IGSF10",1987.16573598114,-1.23605936602461,0.290770430801258,8.51801359763882e-06,1.933763218284e-05
"HLA-DRB4",2408.19434169024,2.04680505659506,0.522950377000541,8.60629006537573e-06,1.95297633638113e-05
"NPPA-AS1",16.1764006766509,-1.03924952350999,0.24229346364875,8.62503375886779e-06,1.95681537582104e-05
"TUBB4A",3.00887369612487,-1.94762438426135,0.486113225078966,8.64893155716446e-06,1.96202953074413e-05
"LRRC14B",6.33241092810426,-4.42840874082778,1.11274060207676,8.7480423287906e-06,1.98367320390361e-05
"FLT3",80.5490838344579,1.17409260603784,0.278810067027564,8.83855476356324e-06,2.00334966420739e-05
"MYBPH",8.28696877746919,-2.13457103294966,0.519793579049912,8.8381494357151e-06,2.00334966420739e-05
"FLG",278.300907205502,2.9967698885572,1.14213792468381,8.84342742360224e-06,2.00403023863467e-05
"AX747384",6.46843708757548,-1.30162385357739,0.30730875316977,8.88015261692468e-06,2.01128934839424e-05
"BC040898",2.70344887464094,-2.28632961543102,0.564683061421082,8.89184037417608e-06,2.0137237398533e-05
"AURKB",26.9131821110036,1.3269226466924,0.320714812232748,9.12486712240218e-06,2.06496966565776e-05
"AK127472",10.1001628817735,-1.25644656998762,0.297395970883002,9.18106640666746e-06,2.07681051497735e-05
"DOK7",10.2753952118609,-3.09930946324489,0.779756357687317,9.32545122115433e-06,2.10880350309138e-05
"MSTN",25.5402835718235,-1.31889506422981,0.312653279098684,9.37767045259279e-06,2.120164670996e-05
"SUSD3",41.2215930087211,1.25305292456351,0.309216089543664,9.48519876727868e-06,2.14289306608078e-05
"RP4-555D20.2:ENSG00000261786",30.4780791765254,2.78532751391081,0.73779485705308,9.57678403230907e-06,2.16290002280801e-05
"SLC16A8",5.63425473429639,-1.42146990867723,0.350064080925859,9.74060293102493e-06,2.19781390273352e-05
"DQ586822",73.8469457219392,-1.10568646375075,0.260571011632443,9.79832755099828e-06,2.21037316493575e-05
"C2orf71",2.57190000155947,-2.4389424986894,0.620322172410004,9.80676210008391e-06,2.21204306557671e-05
"SNAP25",25.1606023435863,1.6109256944179,0.396878343967485,1.00707713144251e-05,2.2699215646448e-05
"KIAA1653",5.8801616154189,-2.29981199297164,0.584663474304765,1.00888567799623e-05,2.27351979145129e-05
"GLB1L2",32.477814839119,-1.0326645611888,0.245369716807776,1.01050131251811e-05,2.27692121858711e-05
"LINC00880",6.40375790311139,1.85957991257294,0.466409553016642,1.01467692716907e-05,2.28584933571732e-05
"FEM1A",599.913585909054,-1.34042668096146,0.0904254158266488,1.01755424671868e-05,2.29160871807517e-05
"RP11-7F17.5:ENSG00000246548",7.49607454207412,-1.48889692663213,0.369702007023163,1.02827235616034e-05,2.31453070884105e-05
"AK301968",3.88286759063179,-3.96151198636883,1.00472254876131,1.03111938415414e-05,2.32045167582694e-05
"HTR1B",5.5481349085373,-1.69483185236527,0.415489683283848,1.03478650574902e-05,2.32845975619095e-05
"DKK2",25.3951257917968,1.2187888805078,0.291676297978182,1.0360104376278e-05,2.33096910662151e-05
"BC045668",7.81430836249715,2.59064066027921,0.723166110098364,1.04304071086361e-05,2.34629424390635e-05
"RP1-137D17.2:ENSG00000272848",3.81950689350931,-1.39928983783982,0.334150687882631,1.04395771905494e-05,2.34803159680576e-05
"KCNAB1",159.003607837476,-1.35336519014712,0.325027505081153,1.06155180576701e-05,2.38543089253559e-05
"RP11-989F5.3:ENSG00000256299",5.69533641673999,-1.37987726367763,0.343149352959915,1.06149712754508e-05,2.38543089253559e-05
"IGHD",64.2217014707103,2.59927532971438,0.694075445277451,1.06545592436706e-05,2.39395291193617e-05
"CXorf65",8.53640922560837,1.60100255094024,0.388640471441039,1.06575434116864e-05,2.39437241030057e-05
"ARG2",73.1680574053154,-1.13908183434533,0.272815235160376,1.07133836504703e-05,2.40641324439876e-05
"AK301666",31.4459884403031,-4.27669195980078,1.08564988892655,1.07656701954498e-05,2.41689126740417e-05
"RPL17-C18orf32",60.7945536887254,1.29663489387917,0.311259790465055,1.0774363375144e-05,2.41858954984774e-05
"LOC100129046",4.22661625481835,-1.48358277293858,0.362651186358972,1.07946574865615e-05,2.42263763255993e-05
"CTD-2526A2.2:ENSG00000260369",5.3335307587415,-1.33709823556432,0.330243931362505,1.099545151143e-05,2.46615228384762e-05
"BLID",36.2991449289476,1.10787878519151,0.258776205546066,1.10835280584222e-05,2.48512665421239e-05
"PCDHA8",9.51328374290041,-1.34471315444005,0.323609707494683,1.1101712936683e-05,2.4886833319938e-05
"C2orf50",5.29965212216529,-1.14333995074066,0.275282871190527,1.11111138826433e-05,2.49026983003967e-05
"TESPA1",117.617669072935,1.12045379854045,0.26925976756518,1.11655936498645e-05,2.50221840963558e-05
"LOC100862671",71.8399707590295,-5.07268365672294,1.28701073904396,1.12322186772261e-05,2.51662286126895e-05
"PTH1R",72.4555431781212,-1.08588759057551,0.259925291692452,1.12674819995695e-05,2.52399604616192e-05
"RP11-142I20.1:ENSG00000267313",2.98525167418981,-2.37062812301287,0.652969661399751,1.12820447565325e-05,2.52699409830454e-05
"WDR93",6.23620038828838,-1.1604262584165,0.279436416522203,1.13792888916759e-05,2.54850886954327e-05
"AJ420489",29.5828642136253,1.51893241902142,0.372831620668879,1.13846932317063e-05,2.54945282661332e-05
"FAM64A",22.3436525586451,1.50668824691166,0.372141929816767,1.1632441705889e-05,2.60248562716408e-05
"PDZRN3",336.879026007992,-1.04880406639189,0.248122879870687,1.16314651810296e-05,2.60248562716408e-05
"HS6ST3",75.9958030176904,-2.20086298104817,0.551044934589551,1.17238025030685e-05,2.62237799048494e-05
"SNORA61",8.41028449601156,-1.90938437925908,0.476212088974579,1.17765702208724e-05,2.63363136001625e-05
"LOC650368",10.3811973326524,-1.25248582371073,0.300816466902837,1.18267691291817e-05,2.64375409622186e-05
"LL09NC01-139C3.1:ENSG00000273473",3.36030662248176,-1.38310506591828,0.340312803622045,1.20763349963705e-05,2.6961994898502e-05
"RP11-395N3.2:ENSG00000272622",2.96893658143742,-1.9790483466822,0.494229388185313,1.21497794750629e-05,2.71199982804648e-05
"av27s1",1.64341486820637,4.11819959741868,1.07975480014401,1.22198384974515e-05,2.72706995539231e-05
"CTD-2227C6.2:ENSG00000249664",7.29849831489495,1.64417950504342,0.398523221808489,1.22350936476948e-05,2.7301901317131e-05
"SBSN",16.2260216476144,3.45465625654107,0.543338482792353,1.22862684183904e-05,2.74103873229272e-05
"TMEM45B",5.79775718947742,3.09771372881406,0.853946043525812,1.23641156636599e-05,2.75783214714562e-05
"SULT1A2",14.3824014462674,-1.37847655662765,0.331711266209445,1.24172577937101e-05,2.76882112247803e-05
"DCSTAMP",8.95105193963516,2.04100058674602,0.509280614931369,1.24625336718869e-05,2.77862773524969e-05
"HSD3B2",4.79975213058743,-1.63341794038339,0.398127978168694,1.24652250000655e-05,2.77893870840861e-05
"LINC00338",41.8607841297667,-1.40584332664042,0.339735627799244,1.26051085750218e-05,2.80924708420965e-05
"PNPLA3",15.978639960416,-1.83623875211643,0.454375888555006,1.26181022433849e-05,2.81185054462954e-05
"CAMK2A",60.2105125408012,-2.70001435991944,0.293345604800081,1.26619172553939e-05,2.82073456537634e-05
"FAM159A",23.1198848865006,1.59924072080879,0.403761954042472,1.29268850003323e-05,2.87736967714324e-05
"BC043578",63.9990107234316,-1.3976419698094,0.340340027013152,1.2938321840192e-05,2.87931732946562e-05
"KIF1A",6.66511096325816,-2.7251499810293,0.698842301762486,1.30334504114764e-05,2.89928326589698e-05
"COL6A6",203.297194192342,-1.71537993034673,0.423677336527551,1.31066840631342e-05,2.91466652339858e-05
"ABCC3",1193.25672441773,-1.00880274766012,0.239749700455868,1.32363911315898e-05,2.94228968184363e-05
"CCDC65",8.09603697266282,1.09998596729881,0.261248008474789,1.32401595340613e-05,2.94282214345676e-05
"SOX10",13.1587855867214,-2.40434919464545,0.611341292758144,1.3343994567404e-05,2.9646712507844e-05
"SLC25A53",25.8480750598014,1.01995068260759,0.243417572340219,1.33470887409043e-05,2.96505133689679e-05
"GPR37L1",2.16460548736563,-2.0405693647451,0.524966954266237,1.33577879980771e-05,2.96681316230867e-05
"CLTCL1",279.31679493574,-1.06107517252065,0.253882394404432,1.34303520769365e-05,2.98200285988791e-05
"ABCG4",6.20102442608898,-1.38293621204163,0.338017613362105,1.35234423563314e-05,3.00142839415191e-05
"C4orf48",15.9508210988404,-1.41982461052253,0.35214532695409,1.35551915873931e-05,3.00785196493008e-05
"RP11-522N14.2:ENSG00000256596",5.26950309372131,-1.39981395818159,0.34639655898834,1.36952030555197e-05,3.03797647577058e-05
"JAK3",849.199492939026,1.18361026591715,0.288871443109087,1.37648023504635e-05,3.05246775765633e-05
"AK097190",21.4010555990725,1.36782093759129,0.3362276011275,1.38759519219099e-05,3.07584318484118e-05
"TMEM249",4.13343798702184,-1.32558198450837,0.328779184355611,1.39374021010895e-05,3.08882575982474e-05
"BC071809",4.41056345579926,-1.18830805620392,0.2896024425777,1.40158070855356e-05,3.10588082365886e-05
"ABCC6P2",6.83751211908027,-1.56029337141947,0.386036666898848,1.40205390017499e-05,3.10660821280373e-05
"LOC728739",2.82418852659744,3.40241798871153,0.855352163763737,1.4025993064292e-05,3.10749544497591e-05
"RAB33A",15.2059113715889,1.15057893572945,0.28544375869241,1.4035564271426e-05,3.10897322271056e-05
"LOC100506178",9.09633359956335,1.49230804500557,0.36362675905482,1.42099129786962e-05,3.14565982006593e-05
"PURG",11.1025128709272,-1.47283607535705,0.36535806012024,1.42114591000926e-05,3.14565982006593e-05
"RP11-472N13.3:ENSG00000237797",6.14948525409548,1.40778027269299,0.36412566076653,1.43085223299048e-05,3.16583626609733e-05
"LOC115110",49.0910723093853,-1.05816146296555,0.253714623667603,1.43375132359049e-05,3.17192321619683e-05
"ADORA2A-AS1",2.415941486159,-5.46267074911566,1.06162289023823,1.45776339366863e-05,3.22371469423234e-05
"FAM131C",2.21946444093509,-2.36786336301033,0.626574796284389,1.45939668837307e-05,3.2269936265243e-05
"TCRAVN1",2.40326016240024,3.37670188034637,0.861385926294224,1.46184145505795e-05,3.23206601054849e-05
"CFHR4",11.9796741417707,1.23547319077273,0.292021556911748,1.47948384132864e-05,3.27006055184043e-05
"RP11-212I21.2:ENSG00000260135",9.16185409890479,1.89679388078422,0.48093065286165,1.47997067010106e-05,3.27079927534296e-05
"AX747851",22.2536518550146,1.03063572904404,0.246919386564075,1.49218821556825e-05,3.29644094251435e-05
"OR7E2P",13.9812637799174,-1.54265981306398,0.379805699548752,1.49528976120201e-05,3.30295222630554e-05
"GDNF",4.62211566768512,-2.95031163730954,0.758909720396586,1.50086052936046e-05,3.31457431486684e-05
"EPYC",78.1427141443926,2.15018141190182,0.570658698605048,1.51335209080067e-05,3.34147268591025e-05
"GNG12-AS1",8.93092935782719,-1.0743829634484,0.260815525201566,1.52380191270569e-05,3.36246745547421e-05
"BC069739",8.50265799624236,-1.9348351295634,0.506215786881841,1.52413908606817e-05,3.36286524929988e-05
"BCRP3",11.2128049119946,-1.18245757328976,0.287581184097522,1.52721928705217e-05,3.36931456298395e-05
"C4B_2",4326.52376887058,-1.19764356182737,0.290302153604845,1.52888726161378e-05,3.37264724970853e-05
"GALR1",7.49654337110135,-2.07784100681213,0.528492336800842,1.53910454278935e-05,3.39413804564298e-05
"AK131325",2.33135821415349,3.58930203390862,0.924420240889148,1.54334622819624e-05,3.4027918638957e-05
"MGC39372",35.6546727464289,1.16079031958599,0.281720761179319,1.5432272396021e-05,3.4027918638957e-05
"DPF3",45.2902266413104,-1.21786219762975,0.293858580167093,1.54945751250325e-05,3.41556339252105e-05
"LRRN4",3.69000641889447,-3.49602211496419,0.913981200991166,1.5778610086722e-05,3.47745963998676e-05
"ATP8A2",8.07797624200608,1.29749465957328,0.320205233741941,1.5904437372553e-05,3.5048304154424e-05
"HCRTR1",2.55036484824562,-3.87938517341625,1.02396742021608,1.60151608393797e-05,3.5277794683497e-05
"GZMM",19.1977366944146,1.60652879982719,0.409401007485668,1.61210372817294e-05,3.54891322986141e-05
"CALML6",4.20407068096646,-3.90469042689349,0.320489328564697,1.62195925548813e-05,3.56960942238252e-05
"ZNF816-ZNF321P",10.201475504832,-3.95976966065483,1.03295433725939,1.62200467338139e-05,3.56960942238252e-05
"SNORA26",15.3008304503926,-1.76655206666664,0.44812688028614,1.62319942094234e-05,3.57187199066295e-05
"CNTNAP2",18.9673613615297,1.92019029604643,0.505386374375216,1.62479840036029e-05,3.57502352067777e-05
"IGSF1",6.7670358594401,-1.91697637803008,0.485100996579021,1.62999864169724e-05,3.58609740171391e-05
"SNORD94",900.170621597793,-1.21472817255668,0.293267370287825,1.64440570231809e-05,3.61668008391828e-05
"BC043570",1.92607081322419,4.87723378445657,1.37488357753433,1.64736636505248e-05,3.62207666210196e-05
"WDR16",3.94046741214612,-1.47421308390952,0.39258824466761,1.65400084543977e-05,3.63591796105749e-05
"RP11-13J8.1:ENSG00000232719",3.1681318702904,-5.02229328487473,0.940416136927184,1.68787392236664e-05,3.70771771836469e-05
"RETN",2.31894824327116,3.42154689026394,0.947050435941995,1.68950893634259e-05,3.71016854842528e-05
"ADRA1D",11.3937981287133,-1.40026938429546,0.348117198722275,1.69855901027045e-05,3.72927835147783e-05
"LRRC15",2430.60436100667,1.43356258551856,0.362921192679474,1.70460592825445e-05,3.74178808482975e-05
"RASGRF1",13.3852525262372,1.48308630385409,0.375731510150171,1.73061512645507e-05,3.79615945198154e-05
"JAKMIP2",66.9372722571508,1.08657520952377,0.266630069763476,1.73661605836833e-05,3.80815346623781e-05
"DISP2",21.8902213053691,-1.44098461834511,0.360377036834805,1.73934042945805e-05,3.81334732248102e-05
"RP13-884E18.2:ENSG00000250126",3.58121426313069,1.97046067522314,0.488001249434628,1.74048720994876e-05,3.81547124586598e-05
"AC016735.2:ENSG00000231826",10.9167888057227,-1.58790941897762,0.396926489933383,1.74541040318912e-05,3.82430803225848e-05
"DCLK3",45.8681592629006,-1.0804845130736,0.262318256928266,1.74680831507395e-05,3.82677994303946e-05
"LINC00924",35.0427574483673,-1.25196263045885,0.307097419562457,1.75213603205565e-05,3.83786730455276e-05
"AK025061",12.0500612792178,1.08470384959936,0.257795248557864,1.76007110195077e-05,3.85470868470165e-05
"C5orf20",53.4370731659225,1.57681740863526,0.404374168611057,1.76018447707624e-05,3.85470868470165e-05
"NTF3",15.0241459060351,-1.45965697515459,0.362122294882622,1.77684605226301e-05,3.89000423270206e-05
"PLIN4",8638.47298360495,-2.23135917237061,0.573243454173651,1.78548615456394e-05,3.90732333579425e-05
"KIFC1",67.3019453034077,1.12950153028379,0.2769283273563,1.80560678076175e-05,3.95014495580959e-05
"GRID1",110.086913198338,-1.11726997106093,0.271862905447947,1.80809643771199e-05,3.95478425854485e-05
"SCG2",604.628626333465,1.51410488450683,0.387300351088114,1.81418099494151e-05,3.96687831713746e-05
"CSF2",1.74735692070646,3.65030473854005,0.949687524929342,1.82523930366606e-05,3.98943034830459e-05
"CTD-3051D23.4:ENSG00000258593",1.92173497899503,-2.19562026874737,0.566303932778785,1.84278831017852e-05,4.02614493904753e-05
"BC024682",101.516497366755,-1.10014006764108,0.270377682362676,1.8456836828557e-05,4.03205976706209e-05
"AK095988",122.830281878631,-1.16497143794159,0.285382481250377,1.85694131403547e-05,4.05541300017548e-05
"LUST",7.85744899821427,-6.85272764782355,1.68382449924511,1.86525411878334e-05,4.0723226574191e-05
"BC055085",92.1405873611181,1.82709232065438,0.47722740089767,1.87503779181593e-05,4.0920155780461e-05
"TRA@",51.3774821139095,1.52993799408435,0.389251023410499,1.88300588343506e-05,4.10814994906999e-05
"RP11-417E7.1:ENSG00000223485",15.147496372999,-1.24975060660667,0.310108668113063,1.89237648124827e-05,4.12691342313737e-05
"RP11-134P9.3:ENSG00000231507",4.47661006963443,1.65461025166584,0.418969814454679,1.92199689183554e-05,4.18852662762696e-05
"KIAA1324",64.1009789138426,1.14521953428941,0.286122687634745,1.94373498029513e-05,4.23546887278015e-05
"PFKM",689.155015408408,-1.87923152578928,0.0966242996112383,1.9749955868977e-05,4.30183744044495e-05
"SHROOM3",124.540271931093,-1.25977211995422,0.311777158146393,1.98918868105889e-05,4.33099156858341e-05
"TCF23",2.71825730637213,-1.65592931981901,0.424648400415857,2.00951052627809e-05,4.37434888378207e-05
"MS4A3",3.68059229129996,2.67608980186964,0.691563977132495,2.01821074173927e-05,4.39194952052978e-05
"LSMEM2",3.8014392190769,-2.33356036567135,0.607826141465868,2.04160317521954e-05,4.44060085797446e-05
"ACR",5.5580793539317,-1.44625732907968,0.361461053258471,2.07466688000704e-05,4.51022773498235e-05
"RP11-44F14.2:ENSG00000261804",3.20748001960083,3.66183875486296,0.964859125873473,2.08429841340053e-05,4.5302472258811e-05
"PPFIA4",153.308084447363,-1.20164786795145,0.29678965849068,2.10599065206605e-05,4.57553954847762e-05
"AF075036",2.27448669970233,-3.6844838352375,1.01041084043322,2.11116013924775e-05,4.58630602721438e-05
"RP11-384P7.7:ENSG00000260947",31.0730512624257,-1.4508576906546,0.36522498075505,2.14608123916726e-05,4.65697673373208e-05
"LINC01057:ENSG00000224081",11.2501182692808,1.24343835346696,0.308846222596852,2.1676464777679e-05,4.69996630834593e-05
