"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid"
"IRAK4",971.7411250437,1.1192159392839,0.0934782145860411,1.7865549110554e-33,1.45594035774336e-31,"51135"
"TOPBP1",1347.56148051194,1.0917196605022,0.0913615376459321,3.995665612101e-33,3.10286598058553e-31,"11073"
"SLC30A7",2643.35840530649,1.18862027968721,0.099880012021666,4.3982759783342e-33,3.39094421020277e-31,"148867"
"abParts",131390.74556856,7.39949295250967,0.642321342653215,8.04602267588278e-33,5.90834183955426e-31,NA
"QPCT",194.385709374111,2.85945959377366,0.248853317511661,1.06204340795088e-32,7.61296868314758e-31,"25797"
"EVI2A",1280.95482314452,2.57392075374075,0.220445893294049,1.10847742977137e-32,7.91933225076329e-31,"2123"
"CYTIP",1110.77627790257,2.85031671347019,0.245583073002176,2.6606258863232e-32,1.81032363877984e-30,"9595"
"CR1",1244.62141222516,3.67776383707357,0.320778301900881,7.08779395441675e-32,4.56194257732775e-30,"1378"
"ARNTL",258.795880246224,2.1963033937223,0.189238432941551,7.52349921819295e-32,4.79914162927171e-30,NA
"PHTF1",508.219405187523,1.0488471838379,0.0898289508493476,8.42131101502808e-32,5.32430557478162e-30,"10745"
"SEC11C",912.612969506565,3.31613283052365,0.289599309813499,1.15422582592084e-31,7.05887801451113e-30,"90701"
"immunoglobulin_heavy_chain",790.539793562922,8.28887992035264,0.736747971484125,1.7552878757989e-31,1.03925649287287e-29,NA
"TLR8",1151.88006622864,2.78074018324219,0.244136453881611,2.67757578571889e-31,1.52224089695791e-29,"51311"
"GPR155",898.594993196896,1.76985128994467,0.153946461802133,3.07202596255466e-31,1.72815570749171e-29,"151556"
"TFRC",3466.39986811336,2.43830362037364,0.216687293150097,5.20704767362953e-31,2.81114994430483e-29,"7037"
"MMP13",238.698110485918,6.59028258498501,0.579534297978999,5.25391703029247e-31,2.8293267263884e-29,"4322"
"FAM26F",201.478310855994,3.69921033968211,0.330894352396702,2.00172399509058e-30,9.84012623549917e-29,NA
"VMP1",2788.08959587505,1.58155341505858,0.13980823565657,2.49704995618042e-30,1.2163470843367e-28,"81671"
"PTPRC",7913.36853834814,2.45521117591675,0.218941016291264,2.84180385617988e-30,1.37801769342768e-28,"5788"
"CMTM6",3248.31520069963,1.42368196867756,0.126281971131778,4.49516583695002e-30,2.11747009633736e-28,"54918"
"AMMECR1",331.174671283226,1.00477369878749,0.0886738487931818,5.12547556522821e-30,2.39334025685264e-28,"9949"
"PDK1",1433.02356196988,2.94456748264673,0.26471905170954,5.52152782047791e-30,2.57267186470224e-28,"5163"
"SEL1L3",2150.92199705012,3.2668992439023,0.294476399858642,6.93227991154545e-30,3.20214558931365e-28,"23231"
"CCL18",2340.03456387644,4.50965606167427,0.409536774572048,7.8502594652707e-30,3.61061397251388e-28,"6362"
"C18orf8",377.548922347782,1.09549672384137,0.0972251095752689,1.37481536605698e-29,6.00130707549882e-28,NA
"ENTPD7",788.054633147045,1.50127000634898,0.134171363652353,1.45627718623982e-29,6.31829735479314e-28,"57089"
"VNN2",283.713564777919,3.38848511545011,0.30507102599387,1.48883422774961e-29,6.4465018188601e-28,"8875"
"UBD",475.807846161051,5.39802996544239,0.491983190486939,2.02395700342581e-29,8.5561085708926e-28,"10537"
"S100A12",35.5351903062221,8.23816487099764,1.05944593747223,5.03971027592945e-29,1.99291716501837e-27,"6283"
"BC022313",181.560470312466,3.76988232484572,0.342458681357214,6.32121840168925e-29,2.4588507078658e-27,NA
"TNFRSF17",150.042126891628,7.19956871473841,0.66324367352639,8.00340756531656e-29,3.06864104378229e-27,"608"
"SELE",503.314282569489,4.20995727805919,0.387731848315647,8.2886309113474e-29,3.16034495428773e-27,"6401"
"ZDHHC20",4482.0303062507,1.6328957107446,0.148601748351296,8.28657329563783e-29,3.16034495428773e-27,"253832"
"IRF4",1685.98013057753,4.19039715478055,0.38755719199441,8.85618910111407e-29,3.34180811627074e-27,"3662"
"NABP1",1546.67376019007,2.08817619936363,0.191128473345567,1.24378614091314e-28,4.59621868244677e-27,"64859"
"FANCI",332.337623374552,1.65730569491992,0.15178837092871,1.6284786431691e-28,5.94602772726462e-27,"55215"
"MZB1",941.966526824802,7.08217370169619,0.663835196960469,1.63861385087511e-28,5.97285895676975e-27,"51237"
"KPNA2",619.997895646186,1.82133420986031,0.167298847258498,1.87534578086143e-28,6.76671483521935e-27,"3838"
"ZDHHC13",236.163151851118,1.47233373482956,0.134235266049808,2.15358910977552e-28,7.74460996473469e-27,"54503"
"ITGA4",1586.03128951953,2.85294257127417,0.264176180559346,2.43046197259153e-28,8.66756929426861e-27,"3676"
"B3GNT2",998.846571372744,1.37796934050682,0.126196166077686,2.93904808452977e-28,1.0360627894034e-26,"10678"
"PGM2",748.891083463438,1.11096322115705,0.101615219684914,3.06852087155353e-28,1.07463411503279e-26,"55276"
"GBP5",1373.52675952205,3.69481318614885,0.344562544626733,3.57419844893203e-28,1.24158501387294e-26,"115362"
"STT3B",2655.21420320031,1.22301774816469,0.112125938200305,3.77856755737555e-28,1.30833664712811e-26,"201595"
"B2M",89217.8703510601,2.12218643141069,0.196548652354627,3.88789413802339e-28,1.34068951823665e-26,"567"
"NEIL3",58.9993677374531,3.8426181471177,0.35733994353388,4.14773929157704e-28,1.42465538840338e-26,"55247"
"HIST1H3J",79.7703295958752,4.33402881050928,0.404476215191416,4.37723810926609e-28,1.48916419676032e-26,NA
"CDC7",185.057480485951,1.90833244760432,0.176526435521341,4.56568233023336e-28,1.5459126284975e-26,"8317"
"SPP1",3956.80494890953,5.18194597190757,0.489223591699934,5.98233994165404e-28,1.98789910030188e-26,"6696"
"CXCR1",111.185101215594,5.37279639660452,0.498897629775546,1.19987693705784e-27,3.79306229969922e-26,"3577"
"CASP4",1850.9277093657,1.44245447100961,0.134085950980019,1.28635043062399e-27,4.04850936557473e-26,"837"
"IGF2BP3",87.2662605386364,2.61706655464104,0.24518190743115,1.4618500870446e-27,4.58067732684605e-26,"10643"
"FCGR3B",527.459094724026,4.55615031996846,0.444193723911055,1.53817200447137e-27,4.79878319822924e-26,"2215"
"SPCS3",5959.18777032058,1.48661955246599,0.13848180639818,1.6308815374963e-27,5.0585649773022e-26,"60559"
"TRAM1",7110.27963457511,1.19153521670987,0.110680209770305,1.7011890552922e-27,5.26901517660084e-26,"23471"
"PIM2",1073.49882148584,4.22660816119237,0.402559273288319,2.59109439953888e-27,7.91095815745255e-26,"11040"
"DAPP1",522.26571494961,2.37402648708673,0.225050722088325,2.72751439989524e-27,8.29203065715669e-26,"27071"
"TLR1",1251.69781744868,2.00158258075754,0.188538521365016,3.06122786145555e-27,9.25406160149179e-26,"7096"
"PTPN2",1158.17710197191,1.59866461413899,0.150067210233215,3.92817131288588e-27,1.17259743383124e-25,"5771"
"SELL",851.912618100592,3.10245949812523,0.295101595250062,4.98245592884969e-27,1.47295141962807e-25,"6402"
"STIL",153.937413981633,1.94634277769247,0.183804631007763,1.28843237365209e-26,3.60980013914839e-25,"6491"
"CASC5",269.532558052408,2.80068761819338,0.267863135884983,1.4235182381898e-26,3.9830634985799e-25,NA
"FPR2",114.131895553647,4.08784079202692,0.39090182304725,1.63882255452533e-26,4.54985541595096e-25,"2358"
"RGS1",667.898325427344,3.60350974599727,0.347998435635721,1.69554158929565e-26,4.68910230753209e-25,"5996"
"PIGB",269.236974329162,1.39332864053783,0.1310726908152,2.25098570486727e-26,6.14590784871594e-25,"9488"
"GNPTAB",2201.14612337692,1.07897620175601,0.10238418415417,2.33320219067232e-26,6.34756196724944e-25,"79158"
"KBTBD8",212.51408102249,2.67783944322856,0.255711905048347,2.35381877001194e-26,6.39409349780302e-25,"84541"
"ASPM",454.371612616692,3.1805909308462,0.307058408026029,2.63641088438214e-26,7.10769741949212e-25,"259266"
"UGCG",618.028811494633,2.0033823406171,0.19173105985446,2.76837067167793e-26,7.4447288087921e-25,"7357"
"NRAS",1963.98132560992,1.10500827177528,0.105214896302664,3.03597459646576e-26,8.07320639281025e-25,"4893"
"LRR1",148.468543654345,1.30473006688533,0.124068696126647,3.11082949934682e-26,8.26200850799262e-25,"122769"
"FCGR2A",4167.62085326561,2.00304213922333,0.192678079934897,3.16437514001741e-26,8.38815509801865e-25,"2212"
"ZUFSP",294.165474318579,1.37054912529558,0.130441573319461,3.16615381621662e-26,8.38815509801865e-25,NA
"ECT2",455.553305077907,1.69394718827582,0.162515081887099,3.22514751708611e-26,8.5338995967539e-25,"1894"
"S100A8",1543.81577664667,3.63001711207721,0.354664392303542,4.08900663097109e-26,1.0674747761462e-24,"6279"
"FAS",716.26007449349,1.49081183778201,0.142822907755457,4.20401560904453e-26,1.09085552722338e-24,"355"
"EAF2",256.348931179441,3.28183628131225,0.317995103805861,4.40768510091272e-26,1.13956471372572e-24,"55840"
"LCP1",6635.89711314621,2.11448370237449,0.205144360918649,7.07572986186587e-26,1.78626758691839e-24,"3936"
"CDC42SE2",1867.23851782821,1.45603381030866,0.140197623142034,7.15724987688293e-26,1.80472160719096e-24,"56990"
"AK128652",2119.35165629752,6.1507783425837,0.609665409806917,7.35325683956063e-26,1.8519665551387e-24,NA
"TMEM123",4151.49056800958,1.34738121001501,0.129715013763288,7.4726282015359e-26,1.87761829124876e-24,"114908"
"GCNT1",949.512429189609,1.40276267464564,0.135343203937324,9.75344475204752e-26,2.41392126294035e-24,"2650"
"TMEM66",4474.03342723,1.04576484609195,0.100584833328593,1.12052453598322e-25,2.74470884339752e-24,NA
"YIPF1",494.372067894831,1.10051324974974,0.103617537947988,1.33266254473739e-25,3.24210627938212e-24,"54432"
"FAM46C",4245.10893226771,3.57953098013215,0.353197045777678,1.51224990865856e-25,3.64590014536321e-24,NA
"ERI1",544.283922309001,1.08609704701473,0.104370868219214,1.54510329311926e-25,3.72092122263203e-24,"90459"
"ASCC3",2801.32436515452,1.16788535014477,0.112864588964816,1.6064944704152e-25,3.86008923592029e-24,"10973"
"CD38",310.055693888394,3.27284901670898,0.322181713705977,2.07164110581028e-25,4.90624130616924e-24,"952"
"EZH2",212.989046555471,1.87444526987383,0.182029177620978,2.18039147058397e-25,5.13542092187101e-24,"2146"
"BUB1",129.082760541222,3.107338451294,0.306718279859234,2.2247516348234e-25,5.22841028390022e-24,"699"
"FLJ00385",9286.82180991411,6.40651612391267,0.642725443674046,2.3539681571925e-25,5.51997806489135e-24,NA
"RP11-81H14.2:ENSG00000251301",65.4954797276514,3.34098961503882,0.324679487739115,3.5464940144491e-25,8.1557946579064e-24,NA
"GPR65",474.29925033612,2.60267648466259,0.257988851074655,5.0619814671582e-25,1.1372478908344e-23,"8477"
"LAX1",489.821099828777,4.18037113112554,0.418558871905632,5.74208764218643e-25,1.28465724879939e-23,"54900"
"MFAP3",1653.87389852917,1.08632169772824,0.106136073311356,6.04609718626208e-25,1.34844954207237e-23,"4238"
"UBE2J1",2724.89280084621,1.5653208509855,0.154670170128172,8.90200976997248e-25,1.93899161991687e-23,"51465"
"LILRA3",62.2516606769535,5.60834933573643,0.577196428420253,9.07771801328207e-25,1.97125359856813e-23,"11026"
"PCNA",676.772430193229,1.28997426965788,0.127174209251422,1.02467101605073e-24,2.21165900171353e-23,"5111"
"PRDX4",1414.56894958714,1.82262331662227,0.180854485390161,1.0261024447599e-24,2.21252049281075e-23,"10549"
"ZNF267",1271.50812141199,1.55746144493103,0.154449644654925,1.46774946017908e-24,3.10470765793465e-23,"10308"
"KNTC1",1175.33369314611,1.93473238885483,0.192610599096137,1.4872395999536e-24,3.14049323603995e-23,"9735"
"KIAA0125",718.054653304802,5.6142333403235,0.570843455387877,1.49713221868651e-24,3.15516566795555e-23,NA
"DBF4",225.826701697252,1.57466853475116,0.156032180863931,1.65447604222057e-24,3.46631329549497e-23,"10926"
"ALAS2",437.153908589356,6.33843059824947,0.662731759011234,1.87927445064382e-24,3.9143332653692e-23,"212"
"IGLL5",8563.1637928322,6.21792158305367,0.637076708574394,1.93558213910604e-24,4.02770213470483e-23,"100423062"
"GLIPR1",3390.23953307178,1.70312161250534,0.169900377664322,2.14985157997225e-24,4.46057782318927e-23,"11010"
"FBXO5",171.081150079554,1.46543528174446,0.146654549996094,2.5295897789263e-24,5.2131440126661e-23,"26271"
"FGD6",819.485841173247,1.16591566864505,0.115680991072909,3.04669469790886e-24,6.23684885007455e-23,"55785"
"TXNDC9",655.993329744997,1.32746631284142,0.132098138384995,3.14179696759751e-24,6.4192692475231e-23,"10190"
"XBP1",8012.32988318891,2.77288692436511,0.280652883147285,3.19828455912106e-24,6.52224861614099e-23,"7494"
"HMGCR",751.754851775984,1.13550865027543,0.11247170352156,3.63029753980647e-24,7.33347475689652e-23,"3156"
"CYB5R4",793.876756383895,1.44035743648593,0.144006831324069,3.96858309396945e-24,7.95684204425137e-23,"51167"
"GALNT1",3895.72623800189,1.39790783771199,0.139845122992775,4.24899223688607e-24,8.49520994525924e-23,"2589"
"FCGR1A",680.233029794127,3.57968762488436,0.365515943952539,4.58477261912947e-24,9.11553168328405e-23,"2209"
"HIST1H2BI",232.284343251869,2.40998282273556,0.245290227478077,4.62570755769197e-24,9.17988797074186e-23,NA
"ITFG1",1517.46823936478,1.19258230591525,0.115692794393665,5.12296233430932e-24,1.00549864204443e-22,"81533"
"MNDA",1023.47888071395,2.28018428436275,0.231104578023379,5.12075342116189e-24,1.00549864204443e-22,"4332"
"MARCH1",2243.34499325766,2.13741279317549,0.216088741421979,5.1748921769883e-24,1.01476179349854e-22,NA
"SAMD9",2725.88564212064,1.71276477293448,0.172440584257161,5.51658455808707e-24,1.07978956012311e-22,"54809"
"TDG",633.543820111601,1.11751638213661,0.11113871660401,5.62465880376305e-24,1.09993897938917e-22,"6996"
"MFSD1",3572.25936703457,1.5086769817415,0.151783279636899,6.38555939704727e-24,1.24419722324467e-22,"64747"
"ZWILCH",318.22464812973,1.15671948307058,0.115428131665378,7.66898396073435e-24,1.4794719462684e-22,"55055"
"ST8SIA4",1804.76498524085,1.83467737539013,0.185696163180072,7.68968106966343e-24,1.48079905090832e-22,"7903"
"ARAP2",1675.50445182573,2.05310959637296,0.208192043311273,7.83533113996735e-24,1.50749239069049e-22,"116984"
"NAT1",134.189401951042,1.64484813425008,0.166107380905413,8.17739658151948e-24,1.56627471788836e-22,"9"
"HBG2",188.404318991741,5.6954716487926,0.583867980594851,8.38797100401095e-24,1.60374114655635e-22,"3048"
"CXCL13",332.992574937429,6.2506162769031,0.659635803582714,8.44540749768001e-24,1.61328359088927e-22,"10563"
"DNAJC3",4603.9885382911,1.08888877475193,0.109203773337065,8.50381683815945e-24,1.62010938926463e-22,"5611"
"BLM",136.800814116171,2.5688858573162,0.260958200619389,8.58857165219392e-24,1.63480334122089e-22,"641"
"LRMP",455.173323690231,2.54305722733652,0.259390272942948,1.17800623440357e-23,2.21669952782894e-22,NA
"DERL2",560.386443323941,1.09101799529985,0.109414430963572,1.19398403968012e-23,2.2447947300407e-22,"51009"
"PARPBP",110.238184609853,1.83550059672695,0.184873698297114,1.25891512568098e-23,2.36272573456397e-22,"55010"
"KIAA1551",5931.19787701775,1.67456464078306,0.170101411863741,1.34520755713137e-23,2.50929796100927e-22,NA
"HLA-DQA1",10253.2897584342,2.746034501303,0.282486109483427,1.563918344561e-23,2.8971012859962e-22,"3117"
"GZMK",193.138244408168,3.83007306734865,0.393924718072046,1.58705270173413e-23,2.93488356827158e-22,"3003"
"GPR85",75.2617660167333,2.16437382360468,0.219316886207581,1.68695789049644e-23,3.11158076308178e-22,"54329"
